ImageName,Bicycle,Bridge,Bus,Car,Chimney,Crosswalk,Hydrant,Motorcycle,Other,Palm,Stair,Traffic Light
03170.png,-4.160313,-1.0557683,-1.7013854,-1.932706,-0.01441884,4.472038,-0.042597115,-3.9953759,-4.340826,-5.727432,-1.2893095,21.55668
03171.png,-3.0323074,-3.6400242,-0.28592676,14.25046,-4.2347417,-2.7719376,-4.045738,-3.5493226,0.5932397,1.1334912,-4.1765666,-5.905592
03172.png,-1.216249,-4.9784827,1.1589444,12.983908,-5.117538,0.016118117,-5.6569724,-4.3662477,-3.6532815,3.3795404,-6.3154583,-3.7830656
03173.png,-3.2676141,-4.0995607,-2.7607033,15.588011,-4.909427,-0.69477504,-3.6334975,-3.3115883,0.48489454,0.6364798,-3.775995,-4.0368023
03174.png,-3.3731906,-1.2870765,-1.489352,14.699329,-3.0775359,-3.4542484,-2.4111571,-3.3545818,-2.8743572,-3.4040926,-6.2059383,0.4121717
03175.png,-0.6739078,-1.4445237,22.63647,-4.1584077,-0.8817337,-4.6416783,-3.0645595,-2.2790046,-1.7962385,0.26460314,-0.2782324,0.0746065
03176.png,24.091265,-1.7495604,-0.13382268,-1.8925406,-0.600161,-4.907661,-1.8656421,2.4291115,1.4257921,-1.2724886,0.24286751,-4.195355
03177.png,-0.50554067,-0.21601659,-3.3943598,4.319385,-4.216365,-5.8880734,-3.3213766,-4.9578586,5.2493787,-1.7834667,-4.993315,8.893158
03178.png,0.24636678,-7.3964567,-2.6373777,-0.046846326,-1.5669225,10.481581,-1.6013143,-2.5480232,-1.2915069,4.000322,9.288847,-1.3271117
03179.png,-5.203295,10.293127,-1.9136237,3.9831355,-2.3864207,-8.346636,-2.940406,-1.9104384,7.5550776,-1.9076239,-3.515345,-5.800476
03180.png,-4.765281,-0.89186007,0.48450834,0.3179434,-1.763227,-4.062266,-3.5389388,-4.229834,2.24244,0.12373339,-2.5334725,15.099724
03181.png,-2.900396,-3.7765782,-3.74691,15.041658,-4.8052144,1.9326557,-2.0033677,-4.5160584,1.1102619,-3.6439683,-3.1325474,-5.4687715
03182.png,-0.99003035,-6.0931587,-3.406874,-2.891275,2.2425804,25.980684,-4.1902094,-3.9949021,-3.6815965,-6.687434,0.59726703,-0.08427281
03183.png,0.15456252,-0.79146725,19.296656,-3.885872,-0.77108055,-3.9505532,-4.2187157,-3.65128,-0.92764133,2.122913,-2.0125833,-2.2013822
03184.png,-4.443679,18.491201,-2.5572479,1.5243922,-2.6431308,-4.5662017,-1.5330257,-1.0540955,-0.068465844,-3.41123,-3.9485123,-1.520675
03185.png,-2.9358742,12.115841,-2.3474813,8.340703,-3.0095959,-2.8689458,-2.5071228,-0.21092346,-4.0389447,0.23408775,-3.8535995,-5.5762434
03186.png,-1.2426146,-4.4995003,10.161716,16.052208,-4.5613627,-6.027736,0.35385984,-3.0245035,-2.5145347,-2.7535655,-2.1744351,-5.979367
03187.png,0.14507137,-5.801372,-3.0230384,-2.3062968,0.036223024,21.306328,-4.391488,-4.210636,-2.7991703,-4.216286,0.054489277,0.10332527
03188.png,19.005215,-3.8688245,-1.7708637,4.0241394,-3.254273,-7.830026,1.426816,-3.5727396,2.5620039,0.7886323,-0.6404926,-8.154483
03189.png,-1.9922758,3.7019458,-0.5667509,9.650171,-3.5574,-1.8077273,-5.067328,-2.612239,0.36461946,0.8184121,-5.481728,-5.5948105
03190.png,-2.7922523,-3.263139,-8.543063,11.2994,-3.3562734,-7.18881,-4.469899,-0.55611396,11.713725,-0.7917039,-3.8303273,-1.6240497
03191.png,-3.2463603,-5.631948,-1.211152,17.36211,-5.339161,-7.360383,-3.2644346,-3.814746,3.055201,4.3271513,-7.900416,-4.5641418
03192.png,3.145593,-1.6857994,1.9027789,5.2897005,0.068009734,-8.306618,-1.0127378,14.282184,2.9180338,0.3501644,-0.06813825,-2.483063
03193.png,-0.22062887,2.2307217,2.5012054,-2.7375252,4.3003993,-8.118734,21.091433,0.31367323,2.398172,-3.858798,3.4987009,-3.1080267
03194.png,-1.2794874,-4.082484,-3.1550703,-2.1138778,-0.47775242,-9.937972,-0.9608104,-0.45518878,6.241371,20.18463,-1.7561173,0.9653646
03195.png,6.4273057,-3.794994,0.16750541,13.92581,-5.962949,1.5924464,-3.8474844,-5.434606,0.8424551,-5.8265095,-2.4897475,-5.367504
03196.png,-2.2962563,-3.082903,-2.2023368,15.246301,-5.205237,-1.24218,-4.1682205,-3.4127584,-1.3684987,5.729998,-4.4534354,-4.009556
03197.png,-2.302533,5.137156,-0.89494026,-3.3179202,-0.10428379,-6.1810136,-0.2837676,-0.49559894,1.9605659,3.9184995,4.965534,-4.4307775
03198.png,-0.3931228,-4.0569706,-1.7614415,-7.486035,-0.50942135,22.402029,-3.8156006,-3.5178883,-4.672969,-2.3014264,2.2121625,-0.18651849
03199.png,1.0698445,-2.3709211,-1.9899945,-0.14306465,2.1986046,1.0814723,-1.0656176,0.8657584,2.0098498,-1.313449,15.295792,-3.2679188
03200.png,2.7028117,-2.2904491,-1.6904354,-3.9083593,-0.6967298,-5.6035256,-3.8127847,-0.36705354,1.7301931,20.035448,-1.176683,-0.8534854
03201.png,-4.339304,0.3354298,-0.4548484,-3.1427712,-0.8062011,4.029772,-3.8826067,-5.310349,-1.1242684,-2.2686806,-0.6643335,18.030582
03202.png,1.0750847,-1.6661657,-0.64398074,-0.79313105,-0.34095305,-3.271688,16.396338,4.911837,2.3748176,-2.645966,2.6220956,-7.1069098
03203.png,-1.5324894,9.82697,1.7290885,7.3559437,-1.6959952,-6.470489,-1.6395435,-0.8313774,-1.2928327,0.7799817,-4.5470414,-7.530503
03204.png,-0.371148,2.5335414,0.70777214,0.4962195,-2.362759,-2.0797036,-1.899612,-3.1420217,7.834508,-5.9222274,4.1324635,-6.3112917
03205.png,-5.4758544,-2.5595825,-3.9655437,15.0662775,-5.1876626,1.4291078,-3.5440476,-3.790975,-3.926616,1.8203226,-5.982922,-0.009761222
03206.png,-0.6728346,-5.3811803,-5.9970884,0.40493652,-3.0815198,1.633814,-3.2917695,-2.0348861,13.925216,-4.647096,-0.21562566,-2.575019
03207.png,-1.9937174,-2.5928159,-0.73991627,11.372554,-4.950299,-1.1950847,-3.614209,-1.2663424,5.2162175,2.2821236,-4.0877,-7.1688743
03208.png,-3.8985379,12.3741045,-2.9571042,7.4588165,-3.5300937,-2.2344842,-2.6898007,-2.2387812,0.16454415,-1.9833206,-3.1207218,-3.1680403
03209.png,-3.8551047,-1.3938395,-3.6519601,7.8199024,-4.069694,-7.45223,1.2690299,-3.0444474,13.706051,-2.7121696,-3.7162838,-2.9035208
03210.png,-4.636649,-2.6820219,-6.9924307,3.6652977,-1.9661179,-7.8497353,-0.87293774,-0.8206948,15.786027,-0.9009924,-0.31309524,-2.5904965
03211.png,1.4879825,-3.6946898,-4.135542,14.002831,-6.2748837,-4.9013653,-2.0177214,0.1666018,6.1232543,1.0694746,-1.2513978,-7.36029
03212.png,-3.1306784,4.4358225,0.71029186,-8.870978,6.918598,-4.662086,4.804094,0.39076737,4.874709,-8.101362,-1.5306542,3.38994
03213.png,-0.6716132,-7.5418234,-3.9404821,-4.6010995,1.9328917,24.75135,-4.7841644,-3.7241936,-1.531063,-5.566795,2.1664243,-0.09484006
03214.png,-1.4816784,-3.4864795,-3.9569156,12.277376,-4.4518437,1.3768009,-5.0446825,-4.4361076,0.72655183,-0.7844465,-4.9850245,-1.3553607
03215.png,-4.0164576,-2.519566,-1.6978954,16.579515,-4.450498,3.1410687,-2.4658587,-4.5399356,-2.1226337,-3.2164378,-5.770905,-4.3860235
03216.png,-0.021160945,14.23618,-2.6256814,-8.017366,1.7114012,-6.550175,-2.006035,2.3302548,4.466821,2.2410073,2.7446084,-4.364921
03217.png,-2.4145815,-4.012604,2.7069035,5.8430953,-6.015154,0.9714164,1.0092487,-0.6669117,-8.169329,-4.437901,13.017251,5.01882
03218.png,-1.896097,-2.3362675,1.9173586,2.6061268,-4.847818,-9.307293,3.046361,-2.576465,4.177041,0.8118354,3.9277768,-2.270376
03219.png,-3.14192,-4.5337267,-2.3592854,15.269948,-4.796524,0.11797937,-3.8563764,-3.8725402,-1.094831,-0.21391186,-5.2742195,-1.5645546
03220.png,-1.8760463,0.5468405,0.5452992,-1.2069582,-2.5245495,-1.0465664,2.6977699,-0.18371084,3.1602852,-8.0318575,14.846871,-3.2489345
03221.png,-3.7347612,-0.8315162,0.4481228,7.813589,-2.7774584,0.75046027,-4.9772253,-3.8533354,0.9798397,1.7179543,-4.3673043,-1.4145206
03222.png,-1.8433411,-3.298373,-5.2057714,13.230309,-4.1915245,0.23532674,-4.3722034,-5.0310297,3.8421323,-0.43361676,-3.1189075,-2.0628414
03223.png,-2.082134,-5.291158,-2.2859886,20.099388,-4.339,-2.3072553,0.05385384,-1.8118122,-1.5272652,0.23345192,-3.9275453,-3.6943629
03224.png,-4.146294,-1.8541945,-0.40100902,-3.9574256,-0.53923583,1.5649116,-0.37106156,-4.078948,-1.7558837,-5.7896795,-0.27625757,21.768808
03225.png,1.3821745,-0.3503727,17.7665,-5.2578974,-0.20652176,-3.4540455,-2.1969779,-1.2478385,-0.84434634,-0.11740367,1.2474396,-0.45232478
03226.png,-0.8505712,-5.7130065,-2.5378609,15.795404,-4.0722585,-4.3562913,-4.766309,-2.8603256,-0.0071074497,4.9044547,-3.031724,-7.6986523
03227.png,-4.4203825,-4.43972,-3.7950606,16.598753,-3.6982107,0.6490674,-4.4058924,-3.0388918,-0.029951824,-0.87567466,-5.9524813,-4.05509
03228.png,0.31935298,-4.2870045,-5.2125754,-2.6122675,-0.68610114,-3.3264494,-4.5370307,-2.4914207,5.3089414,13.917534,-1.3595705,-0.5864376
03229.png,-3.4541774,-3.9614248,-0.24377102,15.712535,-3.9589243,-1.1836793,-2.1688054,-3.5505133,-2.325363,-0.20193677,-6.1488833,0.8604203
03230.png,-4.668568,-5.0890436,-3.0755897,13.194928,-4.8008018,2.5875375,-3.9128761,-3.907186,-1.7390985,2.0465188,-6.0434465,2.295508
03231.png,-2.9054549,-1.151383,-2.700031,11.259806,-4.332345,-2.457766,-5.668463,-4.806256,-0.07529409,-0.63426715,-5.6805873,1.5937145
03232.png,-4.261536,-2.7036135,-3.208006,8.766452,-4.6187534,1.6135749,-2.1956825,-4.1291428,1.4774629,-3.9783998,-5.2852087,6.2695355
03233.png,-4.899512,0.370894,-1.5951139,-1.7526826,-1.7505054,3.9294536,-2.8284152,-3.8003426,-3.2186882,-3.4068985,-1.4037775,19.132236
03234.png,-4.0885077,-3.5968928,-4.415312,17.533537,-4.1369605,-4.851809,-1.9835567,-0.8936521,1.5526419,-0.95432144,-5.658788,-3.8441765
03235.png,3.494109,-3.9644935,-5.3622956,7.230132,-2.7290988,-2.5654237,-2.0407884,0.286973,5.7877283,-1.3694322,-3.8908777,-3.1423976
03236.png,-4.561128,-3.7842202,-1.2246226,18.681234,-5.434585,-5.3168454,0.067317665,-2.6867805,-0.24073891,-0.33429652,-2.1102376,-3.7848198
03237.png,-5.7275844,-2.0100825,-0.4690221,7.5636024,-7.0862656,-2.1047537,-3.2236617,-4.5553746,3.6586058,-2.0412815,-5.385327,5.256627
03238.png,-3.0528865,-3.2982202,-1.3249849,7.7481933,-4.1003776,15.207154,-5.1158895,-4.760287,-5.297649,-3.1494596,-2.0704904,-3.7754233
03239.png,3.7325509,-5.451916,-4.187558,0.35936445,-2.7223616,-10.323447,-4.7874413,-0.94582784,12.71524,1.0671808,2.240774,-2.0582652
03240.png,0.9327353,-1.8256732,18.873034,-4.1064434,-1.0351632,-4.0792546,-2.9610481,-1.5890539,0.39562035,3.0562587,-1.1688004,-2.3745117
03241.png,-2.7015932,-5.1188264,-4.6163654,10.739033,-1.9105499,-3.5764945,-1.5644791,-3.6954446,8.46617,-3.8363159,-3.7771845,0.895942
03242.png,1.3968091,-6.575919,-0.81581056,-0.16992274,-0.67924136,20.02228,-3.9074166,-1.5513892,-6.2509403,-3.5164227,2.021867,-2.6992874
03243.png,-5.5218177,1.1020328,-5.9854894,5.355493,-5.7416673,-4.6705976,-4.4158344,-1.3083603,13.334651,-0.087433174,-5.400258,-0.025751509
03244.png,0.3689518,-2.334283,19.651108,-1.0453594,-0.6899756,-1.8086457,-4.005742,-1.512276,-0.1715249,-2.6013374,-0.17911108,-2.5675092
03245.png,2.3222182,-1.4534581,-1.0355263,6.9190664,-3.674787,-8.669371,-2.321976,12.134709,-0.7410405,-2.8194554,0.16830386,-0.5399652
03246.png,-3.9746077,-4.4805083,-2.472674,17.672188,-5.3890114,2.7315676,-3.0338972,-4.5556965,-4.544543,0.17628665,-6.581589,-4.1935897
03247.png,-3.3656259,-2.7395627,-2.4724803,13.79775,-4.553312,0.6836164,-4.099923,-4.1626863,-0.6680012,-0.013324831,-5.161469,-2.9077756
03248.png,3.7730744,-4.996829,0.7757937,-0.97033554,2.3538253,12.470786,-2.3347557,-1.2290831,-1.2809671,-0.49841785,7.5605135,-5.5961275
03249.png,-1.811028,-4.640615,-6.2727585,-0.88866955,-1.2618935,21.23747,-4.007639,-3.6988318,-3.257765,-6.883506,-1.5143757,5.70646
03250.png,-1.0814364,-5.5239663,-1.9653451,20.508718,-4.048181,-2.4038815,-2.3788273,-2.1699324,-0.8985898,1.2958623,-3.4677794,-7.334194
03251.png,1.531268,-4.793343,-2.9433699,-2.118905,3.935146,-5.2405705,-2.1829975,-0.52840555,3.7327025,15.455206,2.0957863,-3.233234
03252.png,-0.8826408,-5.422208,-1.2444819,20.820526,-5.5672736,-3.0057464,-0.94874173,-2.4386692,0.6717898,1.7106049,-3.099478,-7.4088492
03253.png,-3.369262,1.2454259,-9.271807,0.69466573,-0.1972628,-2.6712217,-5.3349824,-2.913563,16.89362,1.086325,-3.2463226,-1.3780969
03254.png,-7.0599585,-1.6400255,5.075698,-2.2965038,-1.8902164,-9.743812,-4.722772,-1.7013211,10.45559,5.7806106,-3.481226,2.947304
03255.png,-0.055751905,-5.2121253,-1.8439075,-3.7205584,0.51902544,23.096369,-3.6496263,-2.8580983,-4.1966295,-5.865624,2.0834436,-1.1011839
03256.png,-0.39471197,-0.52268314,18.764004,-4.324065,-1.0675068,-6.0346837,-1.6588132,-1.3814049,0.5937421,1.5510466,-0.33769673,-0.014983274
03257.png,-5.429115,5.6879425,-0.15803885,12.043348,-6.1080337,-2.9049087,-2.876201,-2.39955,-2.2750533,-4.2903495,-5.6368556,0.8525275
03258.png,-3.0026693,-1.1622534,-2.4931734,12.833492,-3.9754539,-1.0936704,-2.4778645,-4.7728114,3.5103512,-2.6399376,-3.3271887,-2.2328565
03259.png,21.042297,-3.162561,-2.1595545,0.9451769,-0.99208814,-7.009006,-4.961574,3.2536192,4.452817,-1.6785879,-1.2912958,-4.5353723
03260.png,-4.5632024,4.408971,-0.12382151,14.816971,-3.9214983,-1.5683048,-2.2056742,-4.620879,-1.8191878,-2.7984583,-5.978673,-3.2397983
03261.png,1.0224811,-2.7525318,19.478827,-6.3568563,0.11986694,-3.3122973,-2.48482,-0.96723974,-0.19986449,2.4825444,0.5366271,-0.07203279
03262.png,-2.1936104,-2.8227506,-2.3582244,16.601,-4.045005,-1.7428831,-3.3162396,-3.970769,-0.3659687,-2.5708065,-4.0097737,-3.7380211
03263.png,-2.3327029,12.456162,-2.1644158,-6.3704042,0.79681516,-5.1424146,-3.3648987,1.3423331,8.212849,0.31861573,1.625725,-5.505426
03264.png,-4.866356,-4.437454,1.0453454,18.015333,-5.0645003,-2.9661136,-3.1256995,-4.7491846,0.79275185,0.43368554,-4.3374295,-5.1540394
03265.png,-4.419523,2.4712424,-4.8691497,11.723553,-5.0984316,-2.6246629,-3.1172945,-5.5569725,1.0857445,0.23224165,-5.349442,-0.6427484
03266.png,-1.8141131,-4.1732936,-2.591709,13.536152,-4.570828,0.7957084,-5.6649594,-4.269497,-0.62372917,3.3176537,-5.015574,-3.2717338
03267.png,-2.317,-2.1124053,-1.9874299,1.1869935,-1.0172508,-1.4222937,0.56019545,-5.6175475,-0.4189855,-7.6591325,-1.8447602,20.61513
03268.png,28.755905,-1.7279242,-0.33684015,0.9721077,-1.6384168,-5.4278264,-3.091665,-0.16875729,-3.0856018,-0.55033493,0.4367364,-6.304047
03269.png,15.80417,-1.3868834,0.39528298,3.7570086,-0.70256436,-13.631385,-1.0155735,13.569839,1.4046073,-1.73199,3.0625176,-6.7138357
03270.png,-1.4916745,0.13232109,-2.0506845,-4.551795,0.020397082,22.10094,-3.874465,-0.8226489,-6.341038,-6.8015003,3.737654,-3.9242477
03271.png,-0.05886258,-1.5679325,17.847904,-2.515806,-1.908842,-7.1159973,-3.787165,-1.2562844,0.72320193,3.977535,-2.5737069,-2.5690067
03272.png,17.737356,-3.7481945,0.22104755,1.2941159,-2.3431587,9.094834,-4.482098,-2.0298953,-2.589983,-6.231522,-1.4015784,-6.06128
03273.png,-4.05511,-4.9823647,-6.2864923,8.169538,-0.103459924,-5.2396765,-3.4874043,-2.8420856,9.60912,7.4492536,-3.7682161,-3.6748755
03274.png,22.531902,0.561896,0.5294802,-1.088118,-0.8188789,-4.9286423,-1.4046655,-0.54511166,-0.33842522,-1.3488811,0.014166167,-3.8795028
03275.png,-5.4373336,1.880084,0.00955337,-1.9577085,-3.5534031,1.4185561,-2.4002202,-4.06076,-0.32747102,-4.009051,-3.1996467,14.3336735
03276.png,17.476557,-1.7691674,-3.0398839,0.24316354,-1.9952923,-3.9420245,-6.3398533,1.4944897,4.0971246,-0.26799452,-0.83808476,-5.5980177
03277.png,-2.9243147,-3.1937692,-5.48444,14.825758,-4.6780467,-0.09446468,-5.0056524,-4.0315213,0.25448656,1.646322,-5.807435,-1.3271433
03278.png,0.6610408,-1.7263918,-1.878123,5.657572,-6.7443523,-2.589105,-1.5437901,-3.5916917,1.43718,-5.3535495,-3.5462074,3.376212
03279.png,1.8697128,-1.3709998,18.604818,-3.5860667,-0.2167794,-4.7217035,-2.9928865,-0.7625998,-0.1770186,-0.026490737,-0.16455998,-0.5373501
03280.png,1.7057098,-2.9287043,-2.4406872,-9.180513,1.0438219,18.119007,-1.3689694,-0.34143862,-0.26755524,-6.3389297,3.74319,-2.323084
03281.png,1.569458,-6.1084995,-0.96637505,-1.782036,0.88594353,22.273586,-4.632997,-3.2533379,-0.58024436,-7.3763385,3.611121,-5.034774
03282.png,-4.6334853,4.415865,-0.73088795,1.6896421,-5.149323,-3.293504,-7.3905807,-2.333054,11.371456,-3.3046906,0.44134927,-5.3088264
03283.png,-2.6169257,1.6328537,-3.7434301,12.180481,-4.845605,-4.7899365,-4.440543,-4.004919,0.98235893,2.9772892,-6.116266,-2.606777
03284.png,3.5452988,-2.1808043,0.16128808,1.9329575,-1.227294,-12.008926,19.159647,2.3606036,1.7014002,-5.097222,5.1344213,-5.4935503
03285.png,-5.0858264,-2.3348207,-2.6722074,-1.1709527,-0.4506259,4.9108996,-3.3014357,-4.1456304,-1.2266995,-2.8841627,-1.1822532,15.342492
03286.png,-1.8287657,-6.269916,-2.3992457,5.634088,-1.7653219,20.348953,-3.4813797,-4.1374354,-6.6681294,-4.0182137,-1.2649648,-3.2869463
03287.png,-4.0613494,-0.18127811,-1.2453799,12.053556,-3.574157,3.0544147,-3.4930296,-3.7935696,-0.24085334,-2.4168034,-6.083773,-3.1467454
03288.png,-1.9278477,-4.8218217,-2.6001945,0.5594846,0.21679133,17.99066,-4.8351126,-3.661964,-2.463827,-4.218636,-2.8407369,1.6346054
03289.png,-0.5260728,2.4831612,-5.5381403,-5.9577017,0.462649,-6.7515955,-3.059788,0.881711,8.394209,11.499216,0.5172197,1.448764
03290.png,-5.9227595,-4.6511984,-1.733125,18.603643,-3.9799056,-5.116374,-2.4062963,-1.583492,0.5376474,-0.2967218,-4.80262,-6.73148
03291.png,-0.17238243,14.019879,2.2632418,1.0303872,-2.7538085,-5.489995,-2.5099444,-0.57665265,-1.3053246,2.1133208,-0.8814426,-7.0848
03292.png,-0.08941774,-3.053865,-1.9061221,-1.6169665,-2.6129913,-6.8413754,-3.2725513,-0.36863366,5.222362,21.881613,-2.1805272,-3.9642396
03293.png,-2.6640046,-1.2898016,-4.084835,7.4671907,-3.6739688,-6.5937676,-6.0121284,-6.170946,12.740449,5.1537566,-5.7818265,-1.3891168
03294.png,-0.25620544,-4.9152703,-2.3812094,11.856437,-2.93524,-7.332446,-1.547056,0.70728517,8.243639,0.50669616,-3.331207,-4.02269
03295.png,0.09266983,-2.5817268,20.019825,-3.2233636,-0.64515215,-3.488198,-2.449598,-0.7181486,-0.8831025,1.6835761,0.30365732,-2.210776
03296.png,-3.9893854,-1.9091585,-2.760026,14.617667,-4.704716,-0.06916656,-3.1087198,-4.3265767,-0.4057877,-0.567387,-5.3770924,-1.6521487
03297.png,-2.2851865,-4.648583,-2.3806176,10.004563,-2.8603678,15.44079,-4.0269527,-4.9929633,-3.8612895,-5.078256,-2.924675,-0.9386403
03298.png,-3.9782593,-4.2265444,-4.993856,14.388491,-3.7681663,-0.60402644,-3.9075897,-4.339783,1.0664097,1.3701037,-6.45678,-1.105212
03299.png,3.1694286,-3.3664203,-2.1572824,-0.38737968,-3.106378,-5.1750607,0.82605666,-0.8536488,9.394803,-3.8316128,1.0958744,-0.42304865
03300.png,0.13139547,-2.1994834,0.29222742,0.034662817,0.694932,2.447146,-1.6978378,-0.18083104,-1.4426111,-1.3170227,15.55836,-2.5971682
03301.png,1.4307747,-4.7089734,-3.4816544,-7.975018,1.7484642,-0.30935958,-1.9967341,-3.5272837,0.12477149,8.088247,-2.826754,13.963163
03302.png,-4.700011,-2.2645848,-1.9303759,8.259024,-2.013699,4.063892,-4.259452,-3.6190517,4.415013,-3.1891882,-4.3730907,-4.325432
03303.png,-1.0554829,0.025808834,-3.1392505,12.794413,-4.7562037,2.2615564,-4.546598,-2.8627226,-0.52072036,-0.86467725,-6.985274,-5.4604516
03304.png,-0.55459076,-2.5978558,-3.206833,-2.7858093,1.7959884,-6.707629,-4.3877997,-2.246159,6.2080975,19.862864,-3.1203606,-3.524658
03305.png,-1.9865527,-4.2808185,-1.450261,-3.0976925,-1.5448878,19.928158,-4.3150144,-3.9808278,-1.4578575,-2.7010388,-1.0567245,-2.2522802
03306.png,-0.44336814,-2.546274,-2.0316777,-1.2195705,-2.1213439,-3.85875,-3.7953374,-2.340272,4.0709743,18.760454,-1.3460226,-2.5431805
03307.png,-1.5316489,-2.69272,-2.9018633,12.658842,-3.012307,0.785421,-2.5146122,-1.3598945,-1.2938575,1.5382496,-2.525113,-4.5472927
03308.png,20.650034,-1.5400517,1.3227024,-0.1024306,-1.433566,-5.9274435,-1.847528,1.5814505,0.95155627,-0.059606064,-0.5596109,-6.640549
03309.png,-4.3110137,-0.25838742,-6.028901,-1.4824802,0.22315517,-9.814221,-2.174726,0.22150703,16.073656,2.3255174,-0.012698719,-2.8293004
03310.png,-3.9623642,-1.7518383,-1.1363753,15.262726,-5.30741,-2.2445958,-5.599857,-3.9847348,-0.99096125,3.1114438,-6.4454403,-1.8083777
03311.png,-3.8543227,0.5517104,-3.650498,2.205201,-2.8461142,7.3995347,-2.6629388,-4.234588,-0.6454325,-3.703405,-3.553801,9.186278
03312.png,5.5154157,-3.5669026,3.4780166,13.01675,-3.5783825,-5.1755185,-2.4916391,-1.7982882,1.6526933,0.4142917,-0.3645738,-9.364179
03313.png,-2.7010777,-3.1768591,6.4588404,9.321282,-4.7777886,3.6389554,-5.589171,-3.5817492,-1.490732,-0.8796215,-2.9765763,-4.2921753
03314.png,-1.3929057,-4.6195908,-4.659542,13.036952,-3.2405443,-1.8061842,-3.6953585,-3.9454598,3.4481583,3.4493704,-2.518061,-2.512528
03315.png,-0.028505549,-2.6332247,-1.5096639,-0.6141928,-3.1548162,-1.9164456,-5.827664,-3.125614,4.894399,14.399038,0.40245795,-4.0846767
03316.png,-1.2267438,1.2729,-2.4113169,1.4833581,-0.95804954,-8.516318,20.929564,-3.9312253,2.9652245,-5.961571,3.1990032,2.40159
03317.png,-2.9183712,-2.6899486,-7.480694,0.17168748,6.094126,-3.517546,-4.8638425,-2.5269327,13.239958,-2.6675034,2.5351527,-0.9255899
03318.png,-6.4601846,-4.8395863,-4.7100606,4.9981594,-3.2958846,1.8640314,-4.572237,-3.5001106,6.9428926,-4.898305,-4.20916,7.7393827
03319.png,22.574142,-1.9192103,-1.7582849,-0.5651102,-0.5772436,-8.597369,-2.7622755,1.6739776,4.606681,-1.2453315,0.54423213,-3.3088784
03320.png,-4.517059,-2.6972404,-2.758747,9.326513,-3.336922,11.162028,-3.2702718,-4.2267475,-4.161879,-2.0752614,-3.8317332,1.9723846
03321.png,25.214579,-0.67756546,0.5324531,1.4239267,-2.5298004,-6.0005193,-3.3186355,0.7671343,-1.8182206,-0.081345856,1.4967794,-5.1757708
03322.png,-4.6870117,-0.067768596,1.204329,-3.4809887,-1.4373167,1.5748237,-3.1000679,-4.3612204,-4.8261776,-3.3961196,-1.5215077,18.703993
03323.png,-2.6945074,-6.1078134,-1.1575986,18.005207,-6.997861,-7.6763716,-0.8740962,-4.4744883,3.6320605,0.18824771,-4.882697,-1.4411963
03324.png,-2.9541614,14.01575,6.312666,-2.7169797,-2.8377078,-7.4002166,-3.9530408,-1.0347915,2.490572,-2.3407283,-0.9338327,-2.2968552
03325.png,-2.1217315,11.843171,-1.106701,4.6707797,-3.6623738,-3.8985543,-5.1333866,-2.2116401,0.3278631,-0.6663152,-3.7206473,-4.1667113
03326.png,-4.596408,-3.4004054,-1.982548,17.603788,-5.531361,-1.973694,-2.8204713,-4.5289598,-0.5789737,-0.18853669,-5.723843,-1.2178494
03327.png,-2.4811008,-1.6873497,21.882196,-0.73095965,-2.5296304,-9.343646,-1.0634487,-0.6764909,1.0460277,-3.0407434,-0.27485418,-0.77163005
03328.png,-3.3600311,-0.70268697,2.7965834,10.917154,-2.369785,-5.9047847,-1.6333125,0.39235482,5.1873665,-0.9839086,-1.6270127,-3.471845
03329.png,23.926872,-0.49305502,-1.9130675,-3.2383726,0.46590656,-7.0898557,2.9826748,0.62174463,0.7240731,-5.5372105,2.8953807,-3.206679
